Date Time,Dataset,Use Numeric attributes?,Attribute Name,Is the Attribute Numeric?,Number of Different Values (only for Nominal Attributes),Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Total Number of folds,Fold Number,Is stratified?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi-Square Test,Maximum p-value Allowed by Chi-Square Test [between 0 and 1],Minimum Number in Second Most Frequent Value,Number of Attributes in Dataset,Number of Valid Attributes in Dataset (m),Number of Valid Nominal Attributes in Dataset (m_nom),Number of Valid Numeric Attributes in Dataset (m_num),Total Number of Inversions (pairs),Total Number of Ties (pairs),Total Number of Correct (pairs),Criterion Value in Root Node,Total Time Taken for Current Fold [s],Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Number of Nodes (after prunning),Tree Depth (after prunning),Number of Nodes Pruned
2017-05-04 10:34:51.543936,Mushroom,False,odor,False,9,2817,2,GW Squared Gini,2,3,1,True,1,False,None,True,0.1,40,23,19,19,0,23.0,7.0,141.0,789728.0,0.0431223890000183,63.08510638297872,98.40425531914893,98.40425531914893,0,0.0,3,1,4
2017-05-04 10:34:51.543957,Mushroom,False,gill-spacing,False,2,2817,2,GW Squared Gini,2,3,1,True,1,False,None,True,0.1,40,23,19,19,0,23.0,7.0,141.0,244981.0,0.011626998999986426,63.08510638297872,63.08510638297872,63.08510638297872,0,0.0,1,0,2
2017-05-04 10:34:51.543977,Mushroom,False,gill-size,False,2,2817,2,GW Squared Gini,2,3,1,True,1,False,None,True,0.1,40,23,19,19,0,23.0,7.0,141.0,199626.0,0.012295988000005309,63.08510638297872,67.55319148936171,67.55319148936171,0,0.0,3,1,0
2017-05-04 10:34:51.544004,Mushroom,False,gill-color,False,12,2817,2,GW Squared Gini,2,3,1,True,1,False,None,True,0.1,40,23,19,19,0,23.0,7.0,141.0,496947.0,0.14843172200005483,63.08510638297872,76.70212765957447,76.70212765957447,0,0.0,5,2,2
2017-05-04 10:34:51.544026,Mushroom,False,stalk-shape,False,2,2817,2,GW Squared Gini,2,3,1,True,1,False,None,True,0.1,40,23,19,19,0,23.0,7.0,141.0,562059.0,0.012083304000043427,63.08510638297872,79.46808510638297,79.46808510638297,0,0.0,3,1,0
2017-05-04 10:34:51.544047,Mushroom,False,stalk-root,False,4,2817,2,GW Squared Gini,2,3,1,True,1,False,None,True,0.1,40,23,19,19,0,23.0,7.0,141.0,372666.0,0.02219287399998393,63.08510638297872,63.08510638297872,63.08510638297872,0,0.0,1,0,4
2017-05-04 10:34:51.544067,Mushroom,False,stalk-surface-above-ring,False,4,2817,2,GW Squared Gini,2,3,1,True,1,False,None,True,0.1,40,23,19,19,0,23.0,7.0,141.0,532809.0,0.03910809000001336,63.08510638297872,85.2127659574468,85.2127659574468,0,0.0,5,2,0
2017-05-04 10:34:51.544087,Mushroom,False,stalk-surface-below-ring,False,4,2817,2,GW Squared Gini,2,3,1,True,1,False,None,True,0.1,40,23,19,19,0,23.0,7.0,141.0,526806.0,0.023271212999929958,63.08510638297872,84.36170212765957,84.36170212765957,0,0.0,5,2,0
2017-05-04 10:34:51.544107,Mushroom,False,stalk-color-above-ring,False,7,2817,2,GW Squared Gini,2,3,1,True,1,False,None,True,0.1,40,23,19,19,0,23.0,7.0,141.0,477769.0,0.12236567399997966,63.08510638297872,78.61702127659575,78.61702127659575,0,0.0,5,2,2
2017-05-04 10:34:51.544127,Mushroom,False,stalk-color-below-ring,False,7,2817,2,GW Squared Gini,2,3,1,True,1,False,None,True,0.1,40,23,19,19,0,23.0,7.0,141.0,478674.0,0.11642674400002306,63.08510638297872,77.34042553191489,77.34042553191489,0,0.0,5,2,2
2017-05-04 10:34:51.544147,Mushroom,False,ring-number,False,3,2817,2,GW Squared Gini,2,3,1,True,1,False,None,True,0.1,40,23,19,19,0,23.0,7.0,141.0,48693.0,0.013023447000023225,63.08510638297872,64.36170212765957,64.36170212765957,0,0.0,3,1,0
