Date Time,Dataset,Use Numeric attributes?,Attribute Name,Is the Attribute Numeric?,Number of Different Values (only for Nominal Attributes),Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Total Number of folds,Fold Number,Is stratified?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi+AC0-Square Test,Maximum p+AC0-value Allowed by Chi+AC0-Square Test +AFs-between 0 and 1+AF0-,Minimum Number in Second Most Frequent Value,Number of Attributes in Dataset,Number of Valid Attributes in Dataset (m),Number of Valid Nominal Attributes in Dataset (m+AF8-nom),Number of Valid Numeric Attributes in Dataset (m+AF8-num),Total Number of Inversions (pairs),Total Number of Ties (pairs),Total Number of Correct (pairs),Criterion Value in Root Node,Total Time Taken for Current Fold +AFs-s+AF0-,Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Number of Nodes (after prunning),Tree Depth (after prunning),Number of Nodes Pruned
2017+AC0-05+AC0-10 16:04:56.506934,Cover Type,False,soil+AF8-type+AF8-16,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,574.66246307,2.0107321519990364,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:04:56.506953,Cover Type,False,soil+AF8-type+AF8-17,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,13798.1199654,1.7920106040000974,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:04:56.506972,Cover Type,False,soil+AF8-type+AF8-18,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,1367.1571614,1.7475345319999178,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:04:56.506991,Cover Type,False,soil+AF8-type+AF8-19,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,909.412726102,1.646410224999272,48.76001053332714,48.9128470447305,48.9128470447305,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:04:56.507010,Cover Type,False,soil+AF8-type+AF8-20,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,771.411461054,1.493932589999531,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:04:56.507029,Cover Type,False,soil+AF8-type+AF8-21,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,869.718167519,1.7568173609997757,48.76001053332714,48.89219346210842,48.89219346210842,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:04:56.507048,Cover Type,False,soil+AF8-type+AF8-22,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,17664.0532839,1.4456504030003998,48.76001053332714,51.860629624466235,51.860629624466235,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:04:56.507067,Cover Type,False,soil+AF8-type+AF8-23,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,13632.7856896,1.429609693999737,48.76001053332714,51.2921397627936,51.2921397627936,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:04:56.507086,Cover Type,False,soil+AF8-type+AF8-24,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,2719.86312327,1.5020266270003049,48.76001053332714,48.99752673348101,48.99752673348101,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:04:56.507105,Cover Type,False,soil+AF8-type+AF8-25,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,96.2827742133,1.4861399069995969,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:04:56.507124,Cover Type,False,soil+AF8-type+AF8-26,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,1120.9694258,1.5159948939999595,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:04:56.507143,Cover Type,False,soil+AF8-type+AF8-27,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,164.49034982,2.081377683000028,48.76001053332714,48.78686019073584,48.78686019073584,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:04:56.507162,Cover Type,False,soil+AF8-type+AF8-28,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,516.178047128,1.9350631960005558,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:04:56.507181,Cover Type,False,soil+AF8-type+AF8-29,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,15182.6722497,1.749180073999014,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:04:56.507200,Cover Type,False,soil+AF8-type+AF8-30,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,8288.19285797,1.749662680000256,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:04:56.507222,Cover Type,False,soil+AF8-type+AF8-31,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,2501.70174498,1.4801504100014427,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:04:56.507242,Cover Type,False,soil+AF8-type+AF8-32,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,4432.58816565,1.4948278190004203,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:04:56.507261,Cover Type,False,soil+AF8-type+AF8-33,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,3408.23531707,1.4548390549989563,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:04:56.507280,Cover Type,False,soil+AF8-type+AF8-34,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,737.113510485,1.3685416669995902,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:04:56.507299,Cover Type,False,soil+AF8-type+AF8-35,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,8799.81237358,1.440639315000226,48.76001053332714,48.914912402992705,48.914912402992705,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:04:56.507318,Cover Type,False,soil+AF8-type+AF8-36,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,624.616761021,1.537545647001025,48.76001053332714,48.763624910286,48.763624910286,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:04:56.507338,Cover Type,False,soil+AF8-type+AF8-37,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,5413.88893845,1.564500353000767,48.76001053332714,48.811644489882326,48.811644489882326,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:04:56.507357,Cover Type,False,soil+AF8-type+AF8-38,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,44285.96551,1.734733305998816,48.76001053332714,50.12366332594968,50.12366332594968,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:04:56.507376,Cover Type,False,soil+AF8-type+AF8-39,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,42626.1023989,2.1300687820003077,48.76001053332714,50.04982676807576,50.04982676807576,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:04:56.507395,Cover Type,False,soil+AF8-type+AF8-40,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,27492.0653054,1.9865508300008514,48.76001053332714,49.51902969468841,49.51902969468841,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:04:56.507414,Cover Type,False,wilderness+AF8-area+AF8-2,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,44602.1854282,1.7725308219996805,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:04:56.507434,Cover Type,False,wilderness+AF8-area+AF8-3,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,8888.40990505,1.6132657529997232,48.76001053332714,50.36634292175906,50.36634292175906,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:04:56.507453,Cover Type,False,wilderness+AF8-area+AF8-4,False,2,581012,5,LS Chi Square,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,176.0,210.0,475.0,37611.4464572,1.4949382329996297,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.303361,Cover Type,False,soil+AF8-type+AF8-1,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,19246.8423688,1.5195750869988842,48.760249499142866,49.1346014829502,49.1346014829502,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.303457,Cover Type,False,soil+AF8-type+AF8-2,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,37779.3104317,1.4643033880001894,48.760249499142866,49.443893673709645,49.443893673709645,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.303498,Cover Type,False,soil+AF8-type+AF8-3,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,41730.0801499,1.5043151800000487,48.760249499142866,48.97453373814982,48.97453373814982,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.303560,Cover Type,False,soil+AF8-type+AF8-4,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,46006.1151023,1.5684087640001962,48.760249499142866,49.4578350579342,49.4578350579342,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.303595,Cover Type,False,soil+AF8-type+AF8-5,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,9809.56116356,1.5814594789990224,48.760249499142866,48.93064419522069,48.93064419522069,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.303622,Cover Type,False,soil+AF8-type+AF8-6,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,30290.1934401,1.839076283000395,48.760249499142866,49.30086539851705,49.30086539851705,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.303649,Cover Type,False,soil+AF8-type+AF8-7,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,70.4205718934,2.041150495999318,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.303674,Cover Type,False,soil+AF8-type+AF8-8,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,43.1179300173,1.8841037250003865,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.303700,Cover Type,False,soil+AF8-type+AF8-9,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,431.17142322,1.7853319009991537,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.303725,Cover Type,False,soil+AF8-type+AF8-10,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,86557.8224277,1.743448609000552,48.760249499142866,48.90740855484644,48.90740855484644,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.303750,Cover Type,False,soil+AF8-type+AF8-11,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,4622.50575917,1.5219497660000343,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.303775,Cover Type,False,soil+AF8-type+AF8-12,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,15039.954539,1.5168168830005015,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.303800,Cover Type,False,soil+AF8-type+AF8-13,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,7511.76246592,1.4126172470005258,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.303825,Cover Type,False,soil+AF8-type+AF8-14,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,9593.71737138,1.4641917720000492,48.760249499142866,48.81859677386042,48.81859677386042,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.303850,Cover Type,False,soil+AF8-type+AF8-16,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,497.31031089,1.4974257040012162,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.303874,Cover Type,False,soil+AF8-type+AF8-17,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,14907.2267523,1.5207241530006286,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.303899,Cover Type,False,soil+AF8-type+AF8-18,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,1375.75090375,1.6432702210004209,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.303923,Cover Type,False,soil+AF8-type+AF8-19,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,903.407139191,2.1278845830001956,48.760249499142866,48.915670115868394,48.915670115868394,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.303948,Cover Type,False,soil+AF8-type+AF8-20,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,775.516376135,1.9245657089995802,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.303977,Cover Type,False,soil+AF8-type+AF8-21,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,867.026601305,1.8729577899994183,48.760249499142866,48.89346717062189,48.89346717062189,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.304003,Cover Type,False,soil+AF8-type+AF8-22,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,17218.3917748,1.775655106001068,48.760249499142866,51.97554577937501,51.97554577937501,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.304028,Cover Type,False,soil+AF8-type+AF8-23,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,13680.7398178,1.584425626000666,48.760249499142866,51.28157465353078,51.28157465353078,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.304053,Cover Type,False,soil+AF8-type+AF8-24,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,2731.09238678,1.6023623780001799,48.760249499142866,49.04269161658095,49.04269161658095,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.304077,Cover Type,False,soil+AF8-type+AF8-25,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,100.943329301,1.4197726790007437,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.304102,Cover Type,False,soil+AF8-type+AF8-26,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,1089.88311614,1.404021616999671,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.304126,Cover Type,False,soil+AF8-type+AF8-27,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,165.98410306,1.4944165099987003,48.760249499142866,48.78245244438937,48.78245244438937,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.304151,Cover Type,False,soil+AF8-type+AF8-28,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,522.249506121,1.5184007529987866,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.304175,Cover Type,False,soil+AF8-type+AF8-29,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,15003.5204471,1.5233816939999087,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.304200,Cover Type,False,soil+AF8-type+AF8-30,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,8458.95608382,1.891434360999483,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.304224,Cover Type,False,soil+AF8-type+AF8-31,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,2529.87046746,2.01042892499936,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.304249,Cover Type,False,soil+AF8-type+AF8-32,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,4466.10890045,1.8142476819994044,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.304273,Cover Type,False,soil+AF8-type+AF8-33,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,3450.84453692,1.7792764339992573,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.304298,Cover Type,False,soil+AF8-type+AF8-34,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,713.289419636,1.5859150939995743,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.304322,Cover Type,False,soil+AF8-type+AF8-35,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,8741.77320511,1.5713450379989808,48.760249499142866,48.91825185368776,48.91825185368776,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.304347,Cover Type,False,soil+AF8-type+AF8-36,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,478.865147004,1.5494524469995667,48.760249499142866,48.76541297478158,48.76541297478158,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.304374,Cover Type,False,soil+AF8-type+AF8-37,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,5550.29874851,1.466565275000903,48.760249499142866,48.80930251771072,48.80930251771072,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.304400,Cover Type,False,soil+AF8-type+AF8-38,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,45160.310641,1.4828461799988872,48.760249499142866,50.10843298841316,50.10843298841316,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.304425,Cover Type,False,soil+AF8-type+AF8-39,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,41461.7197098,1.5454818550006166,48.760249499142866,50.026850073321356,50.026850073321356,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.304449,Cover Type,False,soil+AF8-type+AF8-40,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,28105.0052459,1.5791375159988092,48.760249499142866,49.56265361340025,49.56265361340025,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.304474,Cover Type,False,wilderness+AF8-area+AF8-2,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,44560.8237779,1.9791279469991423,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:06:11.304499,Cover Type,False,wilderness+AF8-area+AF8-3,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,8735.56624003,2.1384565850003128,48.760249499142866,50.41204535597001,50.41204535597001,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:06:11.304524,Cover Type,False,wilderness+AF8-area+AF8-4,False,2,581012,5,LS Chi Square,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,177.0,210.0,474.0,37415.3020805,1.8045299099994736,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:07:26.426194,Cover Type,False,soil+AF8-type+AF8-1,False,2,581012,6,LS Chi Square,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,164.0,231.0,466.0,19725.5786989,1.71123393400012,48.759507004073875,49.11164695130452,49.11164695130452,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:07:26.426300,Cover Type,False,soil+AF8-type+AF8-2,False,2,581012,6,LS Chi Square,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,164.0,231.0,466.0,37367.4269379,1.5788513570005307,48.759507004073875,49.460688893134304,49.460688893134304,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:07:26.426345,Cover Type,False,soil+AF8-type+AF8-3,False,2,581012,6,LS Chi Square,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,164.0,231.0,466.0,41079.9187198,1.5800510329991084,48.759507004073875,48.961393689363,48.961393689363,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:07:26.426381,Cover Type,False,soil+AF8-type+AF8-4,False,2,581012,6,LS Chi Square,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,164.0,231.0,466.0,44879.3907992,1.4673982889999024,48.759507004073875,49.48753827327506,49.48753827327506,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:07:26.426415,Cover Type,False,soil+AF8-type+AF8-5,False,2,581012,6,LS Chi Square,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,164.0,231.0,466.0,10103.5869811,1.4671221709995734,48.759507004073875,48.937642314623105,48.937642314623105,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:07:26.426446,Cover Type,False,soil+AF8-type+AF8-6,False,2,581012,6,LS Chi Square,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,164.0,231.0,466.0,30715.3529279,1.5232148159993812,48.759507004073875,49.28100457988465,49.28100457988465,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:07:26.426478,Cover Type,False,soil+AF8-type+AF8-7,False,2,581012,6,LS Chi Square,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,164.0,231.0,466.0,77.7781954044,1.5117024329993,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:07:26.426509,Cover Type,False,soil+AF8-type+AF8-8,False,2,581012,6,LS Chi Square,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,164.0,231.0,466.0,43.8815955731,1.4992427559991484,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:07:26.426539,Cover Type,False,soil+AF8-type+AF8-9,False,2,581012,6,LS Chi Square,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,164.0,231.0,466.0,435.592485173,1.9940749100005632,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:07:26.426580,Cover Type,False,soil+AF8-type+AF8-10,False,2,581012,6,LS Chi Square,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,164.0,231.0,466.0,85963.6305877,2.0920067289989674,48.759507004073875,48.89117223361026,48.89117223361026,0,0.0,3,1,0
2017+AC0-05+AC0-10 16:07:26.426612,Cover Type,False,soil+AF8-type+AF8-11,False,2,581012,6,LS Chi Square,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,164.0,231.0,466.0,4521.36375096,1.7746897929991974,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:07:26.426642,Cover Type,False,soil+AF8-type+AF8-12,False,2,581012,6,LS Chi Square,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,164.0,231.0,466.0,15186.7173508,1.7710594079999282,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 16:07:26.426672,Cover Type,False,soil+AF8-type+AF8-13,False,2,581012,6,LS Chi Square,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,164.0,231.0,466.0,7491.94126592,1.5266293900003802,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
