2017+AC0-05+AC0-10 01:33:08.637667,KDD98 Multiclass 9,False,DOMAIN,False,17,4843,1,GW Squared Gini,5,3,3,True,1,False,None,True,0.1,15,480,37,37,0,81.0,3.0,582.0,2224761.0,0.5382320299977437,19.627329192546583,20.372670807453417,20.372670807453417,0,0.0,5,2,0
2017+AC0-05+AC0-10 01:33:08.637695,KDD98 Multiclass 9,False,BIBLE,False,2,4843,1,GW Squared Gini,5,3,3,True,1,False,None,True,0.1,15,480,37,37,0,81.0,3.0,582.0,790606.0,0.02095660101622343,19.627329192546583,19.68944099378882,19.68944099378882,0,0.0,3,1,0
2017+AC0-05+AC0-10 01:33:08.637723,KDD98 Multiclass 9,False,PETS,False,2,4843,1,GW Squared Gini,5,3,3,True,1,False,None,True,0.1,15,480,37,37,0,81.0,3.0,582.0,1234882.0,0.020972392987459898,19.627329192546583,18.13664596273292,18.13664596273292,0,0.0,3,1,0
2017+AC0-05+AC0-10 01:33:08.637750,KDD98 Multiclass 9,False,PCOWNERS,False,2,4843,1,GW Squared Gini,5,3,3,True,1,False,None,True,0.1,15,480,37,37,0,81.0,3.0,582.0,881904.0,0.02099970798008144,19.627329192546583,19.68944099378882,19.68944099378882,0,0.0,3,1,0
2017+AC0-05+AC0-10 01:33:08.637778,KDD98 Multiclass 9,False,CRAFTS,False,2,4843,1,GW Squared Gini,5,3,3,True,1,False,None,True,0.1,15,480,37,37,0,81.0,3.0,582.0,753241.0,0.020807690976653248,19.627329192546583,19.937888198757765,19.937888198757765,0,0.0,3,1,0
2017+AC0-05+AC0-10 01:33:08.637816,KDD98 Multiclass 9,False,FISHER,False,2,4843,1,GW Squared Gini,5,3,3,True,1,False,None,True,0.1,15,480,37,37,0,81.0,3.0,582.0,627974.0,0.020861282013356686,19.627329192546583,19.565217391304348,19.565217391304348,0,0.0,3,1,0
2017+AC0-05+AC0-10 01:33:08.637845,KDD98 Multiclass 9,False,WALKER,False,2,4843,1,GW Squared Gini,5,3,3,True,1,False,None,True,0.1,15,480,37,37,0,81.0,3.0,582.0,1005087.0,0.020767520007211715,19.627329192546583,18.757763975155278,18.757763975155278,0,0.0,3,1,0
2017+AC0-05+AC0-10 01:33:08.637873,KDD98 Multiclass 9,False,PEPSTRFL,False,2,4843,1,GW Squared Gini,5,3,3,True,1,False,None,True,0.1,15,480,37,37,0,81.0,3.0,582.0,2164665.0,0.018751564028207213,19.627329192546583,24.96894409937888,24.96894409937888,0,0.0,3,1,0
2017+AC0-05+AC0-10 01:33:08.637900,KDD98 Multiclass 9,False,RFA+AF8-2,False,14,4843,1,GW Squared Gini,5,3,3,True,1,False,None,True,0.1,15,480,37,37,0,81.0,3.0,582.0,2406277.0,0.22692385304253548,19.627329192546583,44.22360248447205,44.22360248447205,0,0.0,13,4,4
2017+AC0-05+AC0-10 01:33:08.637927,KDD98 Multiclass 9,False,RFA+AF8-3,False,59,4843,1,GW Squared Gini,5,3,3,True,1,False,None,True,0.1,15,480,37,37,0,81.0,3.0,582.0,2398480.0,11.119107161008287,19.627329192546583,42.298136645962735,42.40348692403487,4,0.2484472049689441,27,5,6
2017+AC0-05+AC0-10 01:33:08.637955,KDD98 Multiclass 9,False,RFA+AF8-4,False,57,4843,1,GW Squared Gini,5,3,3,True,1,False,None,True,0.1,15,480,37,37,0,81.0,3.0,582.0,2395317.0,10.82043393101776,19.627329192546583,42.298136645962735,42.48284466625078,7,0.43478260869565216,19,5,10
2017+AC0-05+AC0-10 01:33:08.637983,KDD98 Multiclass 9,False,RFA+AF8-5,False,36,4843,1,GW Squared Gini,5,3,3,True,1,False,None,True,0.1,15,480,37,37,0,81.0,3.0,582.0,2219319.0,3.5471991330268793,19.627329192546583,35.27950310559006,35.23927905531386,1,0.062111801242236024,17,5,10
