Date Time,Dataset,Use Numeric attributes?,Attribute Name,Is the Attribute Numeric?,Number of Different Values (only for Nominal Attributes),Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Total Number of folds,Fold Number,Is stratified?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi-Square Test,Maximum p-value Allowed by Chi-Square Test [between 0 and 1],Minimum Number in Second Most Frequent Value,Number of Attributes in Dataset,Number of Valid Attributes in Dataset (m),Number of Valid Nominal Attributes in Dataset (m_nom),Number of Valid Numeric Attributes in Dataset (m_num),Total Number of Inversions (pairs),Total Number of Ties (pairs),Total Number of Correct (pairs),Criterion Value in Root Node,Total Time Taken for Current Fold [s],Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Number of Nodes (after prunning),Tree Depth (after prunning),Number of Nodes Pruned
2017-05-04 10:52:19.902285,KDD98 Multiclass 3,False,RFA_4,False,55,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,500774.0,5.454538367004716,41.509433962264154,65.40880503144655,65.48223350253807,7,0.8805031446540881,3,1,0
2017-05-04 10:52:19.902312,KDD98 Multiclass 3,False,RFA_5,False,35,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,399532.0,2.8948311519925483,41.509433962264154,58.742138364779876,58.742138364779876,0,0.0,3,1,0
2017-05-04 10:52:19.902339,KDD98 Multiclass 3,False,RFA_6,False,82,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,501592.0,8.92715720400156,41.509433962264154,66.16352201257861,66.32782719186785,8,1.0062893081761006,3,1,0
2017-05-04 10:52:19.902366,KDD98 Multiclass 3,False,RFA_7,False,75,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,481216.0,12.493381487001898,41.509433962264154,62.893081761006286,63.08470290771176,4,0.5031446540880503,3,1,0
2017-05-04 10:52:19.902392,KDD98 Multiclass 3,False,RFA_8,False,75,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,498083.0,13.033191356997122,41.509433962264154,63.64779874213836,63.924050632911396,5,0.6289308176100629,3,1,0
2017-05-04 10:52:19.902428,KDD98 Multiclass 3,False,RFA_9,False,84,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,488509.0,20.840345167001942,41.509433962264154,63.39622641509434,63.46396965865993,4,0.5031446540880503,3,1,0
2017-05-04 10:52:19.902457,KDD98 Multiclass 3,False,RFA_10,False,65,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,419457.0,10.301755405991571,41.509433962264154,54.716981132075475,54.752851711026615,6,0.7547169811320755,3,1,0
2017-05-04 10:52:19.902483,KDD98 Multiclass 3,False,RFA_11,False,86,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,480848.0,15.846213070995873,41.509433962264154,63.270440251572325,63.337547408343866,4,0.5031446540880503,3,1,0
2017-05-04 10:52:19.902509,KDD98 Multiclass 3,False,RFA_12,False,88,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,484857.0,17.35302690899698,41.509433962264154,63.77358490566038,63.87832699619772,6,0.7547169811320755,3,1,0
2017-05-04 10:52:19.902535,KDD98 Multiclass 3,False,RFA_13,False,55,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,399628.0,5.5312722329981625,41.509433962264154,41.509433962264154,41.509433962264154,0,0.0,1,0,2
